warehouse,week,load,capacity,load_percentage,demand,unsatisfied_demand
Склад7||Склад7_о,W37,4400.0,4400.0,100.0,5186.0,786.0
Склад7||Склад7_о,W38,4400.0,4400.0,100.0,5742.0,1342.0
Склад7||Склад7_о,W39,4400.0,4400.0,100.0,6227.0,1827.0
Склад7||Склад7_о,W40,4400.0,4400.0,100.0,5043.0,643.0
Склад7||Склад7_о,W41,4400.0,4400.0,100.0,4873.0,473.0
Склад7||Склад7_о,W42,4400.0,4400.0,100.0,4571.0,171.0
Склад7||Склад7_о,W43,4400.0,4400.0,100.0,4825.0,425.0
Склад7||Склад7_о,W44,4400.0,4400.0,100.0,4543.0,143.0
Склад7||Склад7_о,W45,4284.0,4400.0,97.36,4284.0,0.0
Склад7||Склад7_о,W46,4112.0,4400.0,93.45,4112.0,0.0
Склад7||Склад7_о,W47,3714.0,4400.0,84.41,3714.0,0.0
Склад7||Склад7_о,W48,2224.0,4400.0,50.55,2224.0,0.0
Склад7||Склад7_о,W49,3083.0,4400.0,70.07,3083.0,0.0
Склад7||Склад7_о,W50,2750.0,4400.0,62.5,2750.0,0.0
Склад7||Склад7_о,W51,2929.0,4400.0,66.57,2929.0,0.0
Склад7||Склад7_о,W52,1517.0,4400.0,34.48,1517.0,0.0
Склад7||Склад7_о,W53,271.0,4400.0,6.16,271.0,0.0
Склад8||Склад8_о,W1,0.0,7857.0,0.0,0.0,0.0
