week,warehouse,product,stock
W18,Склад10||Склад10_о,Б5,14.535910530465161
W19,Склад10||Склад10_о,Б5,13.400280566007673
W20,Склад10||Склад10_о,Б5,17.20951216916454
W21,Склад10||Склад10_о,Б5,16.611485860244155
W22,Склад10||Склад10_о,Б5,12.389310572262932
W23,Склад10||Склад10_о,Б5,20.11214208707361
W24,Склад10||Склад10_о,Б5,19.052295966621948
W25,Склад10||Склад10_о,Б5,11.867467568242837
W26,Склад10||Склад10_о,Б5,12.985968634476684
W27,Склад10||Склад10_о,Б5,10.121426950917026
W28,Склад10||Склад10_о,Б5,9.140303069781053
W29,Склад10||Склад10_о,Б5,11.145129146735572
W30,Склад10||Склад10_о,Б5,9.308273865469102
W31,Склад10||Склад10_о,Б5,9.732967073277425
W32,Склад10||Склад10_о,Б5,9.728712996057414
W33,Склад10||Склад10_о,Б5,9.838385559135073
W34,Склад10||Склад10_о,Б5,10.287930716394932
W35,Склад10||Склад10_о,Б5,11.427540788415682
W36,Склад10||Склад10_о,Б5,12.534159971685211
W37,Склад10||Склад10_о,Б5,11.696034080879585
W38,Склад10||Склад10_о,Б5,13.302268411198424
W39,Склад10||Склад10_о,Б5,12.252094420287618
W40,Склад10||Склад10_о,Б5,14.510967316904281
W41,Склад10||Склад10_о,Б5,14.052105376688417
W42,Склад10||Склад10_о,Б5,10.819501008109821
W43,Склад10||Склад10_о,Б5,8.37719697078026
W44,Склад10||Склад10_о,Б5,9.660242727239144
W45,Склад10||Склад10_о,Б5,10.164117419030406
W46,Склад10||Склад10_о,Б5,12.482215433666507
W47,Склад10||Склад10_о,Б5,12.275262363549157
W48,Склад10||Склад10_о,Б5,17.627654904273427
W49,Склад10||Склад10_о,Б5,12.756453485528027
W50,Склад10||Склад10_о,Б5,17.726491913922455
W51,Склад10||Склад10_о,Б5,21.13071695243983
W52,Склад10||Склад10_о,Б5,39.12123574225625
W53,Склад10||Склад10_о,Б5,1839.3723112444688
W26,Склад10||Склад10_о,Б6,2.1063364894391845
W27,Склад10||Склад10_о,Б6,3.26953676026696
W28,Склад10||Склад10_о,Б6,1.6602123137530098
W29,Склад10||Склад10_о,Б6,0.002361274802663931
W30,Склад10||Склад10_о,Б6,3.314069898475693e-06
W2,Склад10||Склад10_о,Б7,4.303405572755418
W3,Склад10||Склад10_о,Б7,0.3266430131117558
W4,Склад10||Склад10_о,Б7,0.0007865230269967633
W5,Склад10||Склад10_о,Б7,1.9207447601877645
W6,Склад10||Склад10_о,Б7,0.8876670675842551
W7,Склад10||Склад10_о,Б7,0.00166729351537238
W8,Склад10||Склад10_о,Б7,2.117761951174768
W9,Склад10||Склад10_о,Б7,1.9619278674535088
W10,Склад10||Склад10_о,Б7,0.0031260800947315306
W11,Склад10||Склад10_о,Б7,5.951037682717553e-06
W12,Склад10||Склад10_о,Б7,2.098680839388449
W13,Склад10||Склад10_о,Б7,0.7987953759472534
W14,Склад10||Склад10_о,Б7,0.0014132968435018635
W15,Склад10||Склад10_о,Б7,2.4716628952463512e-06
W16,Склад10||Склад10_о,Б7,2.15368531533658
W17,Склад10||Склад10_о,Б7,2.156799650714893
W18,Склад10||Склад10_о,Б7,1.2008686457473399
W19,Склад10||Склад10_о,Б7,0.002161001701902717
W20,Склад10||Склад10_о,Б7,0.8804673543309809
W21,Склад10||Склад10_о,Б7,3.0131352237081725
W22,Склад10||Склад10_о,Б7,0.7821530966355558
W23,Склад10||Склад10_о,Б7,0.001812637535655981
W24,Склад10||Склад10_о,Б7,1.2053868005413215
W25,Склад10||Склад10_о,Б7,1.1481234349663594
W26,Склад10||Склад10_о,Б7,2.6251247245957265
W27,Склад10||Склад10_о,Б7,0.003622860508688555
W28,Склад10||Склад10_о,Б7,4.332528711658162e-06
W29,Склад10||Склад10_о,Б7,1.3980941606208628
W30,Склад10||Склад10_о,Б7,0.6910850444359592
W31,Склад10||Склад10_о,Б7,0.0008676522842887122
W32,Склад10||Склад10_о,Б7,1.1301970617281648e-06
W33,Склад10||Склад10_о,Б7,1.0215053776943812
W34,Склад10||Склад10_о,Б7,1.2270312572750193
W35,Склад10||Склад10_о,Б7,0.0017759896617093925
W36,Склад10||Склад10_о,Б7,2.6175234513034525e-06
W37,Склад10||Склад10_о,Б7,0.5215151868414245
W38,Склад10||Склад10_о,Б7,1.9457504470848224
W39,Склад10||Склад10_о,Б7,0.0023593433334361856
W40,Склад10||Склад10_о,Б7,3.426290057270092e-06
W42,Склад10||Склад10_о,Б7,1.6722274122585874
W43,Склад10||Склад10_о,Б7,1.1558910674965166
W44,Склад10||Склад10_о,Б7,0.0013284577261194305
W45,Склад10||Склад10_о,Б7,1.7920649212456909e-06
W47,Склад10||Склад10_о,Б7,0.7815356489987988
W48,Склад10||Склад10_о,Б7,2.806899543442429
W49,Склад10||Склад10_о,Б7,1.7164908735329247
W50,Склад10||Склад10_о,Б7,0.7920697079152039
W51,Склад10||Склад10_о,Б7,0.0016532450593095467
W52,Склад10||Склад10_о,Б7,6.031539800472625e-06
W53,Склад10||Склад10_о,Б7,4.308242714623304e-06
W2,Склад10||Склад10_о,К2,0.8111455108359134
W3,Склад10||Склад10_о,К2,0.5287143235339047
W4,Склад10||Склад10_о,К2,0.9523927626379338
W5,Склад10||Склад10_о,К2,1.0901638088028782
